Time,AvgPredGen,AvgPredNodes,AvgPredConnections,AvgPreyGen,AvgPreyNodes,AvgPreyConnections,predatorPop,predatorSpecies,preyPopulation,preySpecies
29.1,100,34,23,117,37,29,180,11,308,83
29.15,100,34,23,115,36,29,179,12,257,77
29.2,100,34,23,113,36,29,179,12,216,72
29.25,100,34,23,108,36,28,166,11,168,62
29.3,100,34,23,108,36,28,148,9,169,61
29.35,100,34,23,105,36,27,122,8,144,57
29.4,100,34,23,104,36,27,91,5,134,55
29.45,100,34,23,101,36,26,81,4,119,52
29.5,100,34,23,102,36,26,62,4,121,47
29.55,100,34,23,103,36,26,51,3,123,47
29.6,100,34,23,104,36,26,45,3,129,45
29.65,100,34,23,106,36,27,38,3,140,45
29.7,100,34,23,106,36,27,28,1,135,46
29.75,100,34,23,111,36,28,28,2,168,49
29.8,101,34,23,110,36,28,32,2,164,48
29.85,101,34,23,115,37,29,29,2,210,53
29.9,101,34,23,116,37,30,28,2,233,53
29.95,101,34,23,119,37,31,30,2,285,54
30,101,34,23,121,37,31,31,3,322,58
30.05,101,34,23,123,38,32,36,4,398,61
30.1,101,34,23,125,38,32,43,5,473,67
30.15,102,34,23,126,38,33,46,6,536,72
30.2,102,34,23,127,38,33,64,6,671,84
30.25,102,34,23,127,38,33,95,6,645,87
30.3,102,34,23,128,38,33,131,7,706,97
30.35,103,35,24,127,38,33,170,11,668,93
30.4,103,35,24,128,38,33,180,12,644,104
30.45,103,35,24,127,38,33,179,13,621,94
30.5,103,35,24,127,38,33,180,16,557,95
30.55,103,35,24,127,38,33,180,17,562,96
30.6,103,35,24,126,38,32,180,18,485,85
30.65,103,35,24,126,38,32,180,20,450,87
30.7,103,35,24,124,38,32,180,20,380,79
30.75,103,35,24,123,38,32,179,22,321,70
30.8,103,35,24,120,37,31,178,22,244,70
30.85,103,35,24,116,37,30,178,24,188,63
30.9,103,35,24,110,36,28,165,22,141,56
30.95,103,35,24,109,36,28,136,23,135,52
31,104,35,24,109,36,28,95,18,134,49
31.05,104,35,25,112,36,29,64,17,149,51
31.1,104,35,25,113,37,29,53,14,157,52
31.15,104,35,26,116,37,30,41,13,177,53
31.2,105,35,26,119,37,31,34,12,205,52
31.25,105,35,26,121,37,31,28,11,222,51
31.3,105,35,25,125,38,33,27,10,292,59
31.35,104,35,25,126,38,33,28,8,325,61
31.4,104,35,25,129,38,34,31,8,424,66
31.45,104,35,25,130,38,34,41,8,455,65
31.5,105,35,25,131,38,35,58,8,546,83
31.55,105,35,25,132,38,34,72,8,576,79
31.6,105,35,25,133,39,35,97,8,653,92
31.65,106,35,25,134,39,35,125,8,700,93
31.7,106,35,25,133,39,35,168,9,604,91
31.75,106,35,25,133,39,35,180,10,581,92
31.8,106,35,25,132,39,34,180,10,509,88
31.85,106,35,25,132,39,34,180,11,472,87
31.9,106,35,25,131,38,34,180,12,402,83
31.95,106,35,25,130,38,34,180,11,364,81
32,106,35,25,128,38,33,178,12,285,75
32.05,106,35,25,125,38,33,174,13,234,68
32.1,106,35,25,123,38,32,165,16,207,57
32.15,107,35,25,120,38,31,153,15,178,54
32.2,107,35,25,118,37,31,127,14,161,53
32.25,107,35,26,116,37,30,112,12,149,54
32.3,108,35,26,114,37,29,90,10,135,49
32.35,108,35,26,114,37,29,74,9,134,48
32.4,108,35,26,113,37,29,52,7,129,49
32.45,108,35,26,113,37,29,47,6,128,50
32.5,108,35,26,116,37,30,41,6,140,48
32.55,108,35,26,119,37,31,29,6,158,52
32.6,108,36,27,121,38,32,24,6,173,54
32.65,108,36,27,124,38,32,22,6,191,54
32.7,108,36,28,128,38,34,25,7,237,58
32.75,108,36,28,130,39,34,24,6,270,57
32.8,108,36,28,134,39,36,27,6,350,62
32.85,108,36,28,136,39,36,25,7,411,61
32.9,108,36,27,138,40,37,24,5,537,68
32.95,108,36,27,140,40,37,29,5,671,73
33,108,36,28,141,40,38,41,4,799,89
33.05,109,36,28,141,40,38,63,4,799,99
33.1,109,36,28,142,40,38,87,4,799,96
33.15,109,36,28,142,40,38,122,4,795,100
33.2,109,36,28,142,40,38,155,4,798,105
33.25,109,36,28,142,40,38,180,4,765,112
33.3,109,36,28,142,40,38,180,4,725,103
33.35,109,36,28,142,40,38,180,4,707,108
33.4,109,36,28,141,40,38,180,4,661,103
33.45,109,36,28,142,40,38,180,5,671,102
33.5,110,36,28,142,40,38,180,7,655,104
33.55,110,36,28,142,40,38,180,9,657,103
33.6,110,36,27,142,40,38,176,12,641,102
33.65,110,36,27,142,40,38,180,14,604,93
33.7,110,36,27,142,40,38,180,13,561,96
33.75,110,36,27,141,40,37,180,13,525,88
33.8,110,36,27,141,40,37,177,14,470,84
33.85,110,36,27,139,40,37,180,17,411,84
33.9,110,36,27,138,40,37,177,19,361,80
33.95,110,36,27,135,39,36,180,21,290,76
34,110,36,27,134,39,35,179,24,258,73
34.05,111,36,28,128,39,34,177,27,196,65
34.1,111,36,28,124,38,33,160,26,166,62
34.15,111,36,28,123,38,33,134,23,159,59
34.2,111,36,27,122,38,32,105,18,152,57
34.25,111,36,27,123,38,33,75,16,157,57
34.3,111,36,28,122,38,32,58,15,154,53
34.35,112,36,28,123,38,33,51,13,157,54
34.4,112,36,28,126,38,33,38,11,176,54
34.45,112,36,28,126,38,33,35,10,177,52
34.5,113,36,28,131,39,35,33,10,217,53
34.55,112,36,28,132,39,35,34,9,233,53
34.6,113,36,28,136,39,36,33,9,285,60
34.65,113,36,28,138,40,37,31,7,325,61
34.7,113,36,28,141,40,37,36,7,387,64
34.75,113,36,28,142,40,38,44,7,456,69
34.8,113,36,28,143,40,38,60,7,476,76
34.85,114,36,28,145,40,39,74,7,571,108
34.9,114,36,28,145,40,39,98,8,554,109
34.95,114,36,28,146,40,39,113,12,643,129
35,114,36,28,145,40,39,161,16,555,124
35.05,114,36,28,144,40,39,180,16,487,107
35.1,114,36,28,142,40,38,180,16,408,105
35.15,114,36,28,141,40,38,180,16,342,95
35.2,115,36,28,139,40,37,177,16,311,96
35.25,115,36,28,135,39,36,176,15,245,86
35.3,115,36,28,132,39,35,177,16,203,77
35.35,115,36,28,125,38,33,167,14,157,65
35.4,115,36,28,117,38,31,151,14,123,56
35.45,116,36,29,112,37,29,116,13,109,52
35.5,116,36,29,118,38,31,86,13,126,51
35.55,116,36,29,117,38,31,46,8,121,52
35.6,115,36,29,121,38,32,29,8,136,52
35.65,114,36,28,126,38,34,20,7,157,52
35.7,115,36,27,129,39,34,13,5,171,53
35.75,115,35,27,136,39,36,11,2,222,61
35.8,115,36,27,137,40,37,14,2,239,61
35.85,115,36,27,143,40,39,17,2,332,73
35.9,115,36,27,144,40,39,18,3,349,75
35.95,115,36,27,149,41,40,21,4,494,85
36,115,36,27,149,41,40,25,5,552,87
36.05,116,36,27,152,41,41,38,9,701,96
36.1,117,36,27,152,41,41,56,14,777,106
36.15,117,36,27,153,41,41,81,18,799,109
36.2,117,36,27,153,41,41,123,19,774,110
36.25,118,36,27,152,41,41,164,22,683,115
36.3,118,36,27,153,41,41,180,25,700,110
36.35,118,36,27,151,41,41,180,25,561,112
36.4,118,36,27,151,41,41,180,24,571,113
36.45,118,36,27,149,41,41,180,22,469,107
36.5,118,36,28,149,41,40,179,23,441,97
36.55,118,36,28,147,41,40,180,23,387,90
36.6,118,36,28,145,40,39,179,22,317,84
36.65,118,36,28,144,40,39,180,21,299,81
36.7,118,36,28,140,40,38,169,19,240,75
36.75,118,36,28,139,40,37,155,17,231,76
36.8,118,36,28,136,40,36,134,17,201,73
36.85,118,36,28,136,40,36,120,14,201,76
36.9,118,36,28,135,39,36,102,12,193,72
36.95,119,36,28,137,40,37,80,9,204,70
37,119,36,28,137,40,37,73,8,204,72
37.05,119,36,28,139,40,37,59,7,213,72
37.1,119,36,28,140,40,38,61,9,229,73
37.15,119,36,28,140,40,37,60,9,224,74
37.2,119,36,28,144,40,39,61,10,264,78
37.25,119,36,28,144,40,39,64,10,272,78
37.3,119,36,28,148,41,40,68,10,317,77
37.35,119,36,28,147,41,39,74,11,304,77
37.4,120,36,28,150,41,40,73,11,361,81
37.45,120,36,28,150,41,40,87,12,351,80
37.5,120,36,28,150,41,40,97,12,358,83
37.55,121,36,28,149,41,40,120,12,340,83
37.6,121,36,28,147,40,39,134,12,288,78
37.65,121,36,28,147,41,40,137,12,288,83
37.7,121,36,28,141,40,38,149,12,218,72
37.75,122,36,28,140,40,37,138,12,204,70
37.8,122,36,28,136,40,36,125,11,181,67
37.85,122,36,29,133,39,35,120,12,162,62
37.9,122,36,29,131,39,35,102,12,155,64
37.95,122,36,29,129,39,35,82,11,146,60
38,123,36,29,131,39,35,58,9,151,62
38.05,123,36,29,131,39,35,43,9,151,61
38.1,124,36,30,134,39,36,33,10,166,65
38.15,123,36,29,137,40,37,29,10,181,65
38.2,124,36,29,143,40,38,26,8,219,68
38.25,124,36,29,145,41,39,26,9,240,72
38.3,125,36,30,152,41,41,24,8,322,80
38.35,125,37,30,153,41,41,24,9,362,83
38.4,125,36,30,157,42,42,24,9,461,91
38.45,126,37,31,159,42,43,33,10,539,100
38.5,126,37,31,161,42,43,40,12,658,109
38.55,127,37,31,163,42,44,58,14,793,116
38.6,127,37,31,163,42,44,84,14,799,115
38.65,128,37,32,163,42,44,135,17,785,123
38.7,128,37,32,162,42,44,180,19,670,114
38.75,128,37,32,161,42,44,180,19,621,114
38.8,128,37,32,159,42,43,180,19,498,112
38.85,128,37,32,158,42,43,180,20,443,100
38.9,128,37,32,155,42,42,180,22,368,95
38.95,129,37,32,152,41,41,178,26,290,89
39,129,37,32,146,40,39,169,27,223,80
39.05,129,37,32,136,39,36,171,27,160,71
39.1,129,37,32,132,39,35,150,26,147,66
39.15,129,37,32,125,38,33,118,23,124,61
39.2,128,37,32,126,38,33,82,18,124,59
39.25,128,37,32,121,38,32,56,16,112,56
39.3,128,37,32,119,38,31,39,14,107,56
39.35,129,37,32,118,38,31,29,12,106,54
39.4,130,37,32,114,37,29,26,12,98,52
39.45,130,37,32,118,37,31,21,10,106,51
39.5,130,37,33,121,38,31,17,9,111,51
39.55,130,38,33,127,38,33,10,7,124,52
39.6,130,38,35,130,38,34,7,3,131,53
39.65,130,38,35,136,39,35,7,2,149,55
39.7,130,38,35,141,39,37,7,2,170,55
39.75,130,38,35,147,40,38,8,2,204,59
39.8,131,38,35,151,40,39,10,2,237,61
39.85,130,38,35,156,41,41,11,2,280,63
39.9,130,38,35,160,41,42,14,2,348,67
39.95,131,38,36,163,42,43,17,2,400,74
40,132,38,36,166,42,43,21,3,518,82
40.05,132,38,36,168,42,44,27,3,615,84
40.1,131,38,36,171,42,45,43,4,720,96
40.15,132,38,37,171,42,45,76,6,754,99
40.2,132,38,37,171,43,45,135,8,652,91
40.25,133,38,37,167,42,44,180,11,508,93
40.3,133,38,37,164,42,43,180,11,389,80
40.35,133,38,37,160,42,42,177,13,313,74
40.4,133,38,37,154,41,41,178,18,247,64
40.45,133,38,37,148,40,39,178,19,196,61
40.5,133,38,37,143,40,38,160,21,170,60
40.55,134,38,37,137,39,36,135,19,147,58
40.6,134,39,38,130,39,34,100,18,127,59
40.65,134,39,38,126,38,33,71,13,117,58
40.7,134,39,38,128,38,33,53,11,121,57
40.75,134,39,38,127,38,33,35,9,118,56
40.8,135,39,38,134,39,35,22,8,135,56
40.85,135,39,38,136,39,36,13,4,142,56
40.9,135,39,38,143,40,38,11,3,166,56
40.95,135,39,38,148,40,39,11,3,188,56
41,136,39,39,155,41,41,11,3,225,57
41.05,136,39,39,159,41,42,14,6,269,58
41.1,136,39,40,164,42,43,10,4,324,61
41.15,136,39,40,168,42,45,13,5,419,66
41.2,137,39,40,170,43,45,18,7,475,68
41.25,137,39,40,174,43,46,20,9,638,73
41.3,138,39,39,175,43,47,31,11,739,78
41.35,138,39,40,177,43,47,53,12,800,91
41.4,139,39,40,176,43,47,95,14,789,87
41.45,140,39,40,174,43,47,157,15,635,83
41.5,140,39,40,172,43,46,180,18,560,80
41.55,140,39,40,169,42,45,180,18,433,76
41.6,140,39,40,166,42,44,180,18,355,75
41.65,140,39,40,160,41,43,178,21,274,72
41.7,140,39,40,152,41,41,172,23,204,68
41.75,140,39,40,143,40,38,166,22,154,64
41.8,140,39,40,140,40,37,139,23,145,65
41.85,140,39,40,140,40,37,88,21,144,63
41.9,140,39,40,138,39,37,53,20,138,62
41.95,141,39,40,141,40,38,41,18,144,63
42,141,40,41,143,40,38,33,16,153,62
42.05,141,40,41,148,40,40,21,12,170,65
42.1,142,40,42,152,41,41,21,12,188,63
42.15,141,40,41,157,41,42,21,12,216,66
42.2,142,40,42,163,42,44,17,8,257,67
42.25,142,41,43,167,42,45,19,9,297,70
42.3,142,41,43,171,42,46,20,7,359,74
42.35,142,41,43,174,43,47,26,7,424,80
42.4,142,41,43,178,43,48,33,10,511,87
42.45,142,41,43,179,43,48,42,10,598,88
42.5,143,41,43,180,43,49,65,10,622,98
42.55,143,41,44,181,43,49,94,10,650,103
42.6,143,41,44,179,43,49,144,10,590,98
42.65,144,41,44,178,43,48,180,10,519,92
42.7,144,41,44,175,43,47,179,10,410,91
42.75,144,41,44,172,42,47,179,10,351,86
42.8,144,41,43,167,42,45,180,11,278,86
42.85,144,41,44,157,41,42,180,11,201,77
42.9,144,41,44,148,40,39,157,12,161,72
42.95,144,41,43,138,39,37,142,12,133,62
43,144,41,44,133,39,35,98,11,122,56
43.05,144,41,44,131,38,34,57,10,118,56
43.1,145,41,44,137,39,36,30,10,130,59
43.15,145,41,44,142,39,37,24,7,142,59
43.2,145,41,44,149,40,39,14,7,163,61
43.25,145,41,45,152,40,40,12,5,176,62
43.3,145,41,45,158,41,42,13,4,201,63
43.35,145,41,45,160,41,43,14,4,215,63
43.4,146,41,45,167,42,44,18,4,263,65
43.45,146,42,46,171,42,46,18,4,307,71
43.5,146,41,46,175,42,47,22,4,364,74
43.55,145,42,46,179,43,48,26,4,435,75
43.6,146,42,46,181,43,49,32,4,505,82
43.65,146,42,47,184,43,50,42,4,610,89
43.7,147,42,48,185,43,50,61,4,640,89
43.75,147,42,48,187,43,51,91,4,749,94
43.8,148,42,48,186,43,50,131,6,694,96
43.85,148,42,48,186,43,50,180,10,618,94
43.9,148,42,48,182,43,50,180,12,477,89
43.95,148,42,48,179,43,49,180,14,398,93
44,148,42,48,172,42,47,180,15,292,84
44.05,148,42,48,167,42,46,179,17,250,83
44.1,148,42,48,158,41,43,171,17,189,76
44.15,148,42,48,150,40,40,157,21,158,71
44.2,148,42,49,147,40,40,117,17,149,68
44.25,149,42,48,144,40,39,82,14,141,67
44.3,149,42,48,143,40,38,61,8,138,67
44.35,149,42,48,137,39,37,47,7,124,60
44.4,149,42,48,141,39,38,37,6,133,61
44.45,149,42,48,148,40,40,28,6,149,59
44.5,150,42,49,151,40,41,24,8,156,58
44.55,150,42,50,162,41,44,18,7,195,59
44.6,150,42,49,162,41,44,14,7,197,60
44.65,151,42,49,171,42,46,15,6,251,63
44.7,151,42,49,173,42,47,20,5,259,64
44.75,151,42,48,180,43,49,22,5,331,68
44.8,151,42,49,183,43,50,25,5,378,76
44.85,151,42,49,186,43,51,31,6,439,77
44.9,151,42,49,190,44,52,41,6,527,84
44.95,151,42,49,192,44,53,48,6,589,90
45,151,42,49,195,44,54,74,6,721,99
45.05,152,42,48,193,44,53,107,9,631,96
45.1,152,42,48,195,44,54,144,10,715,99
45.15,152,42,48,192,44,53,180,11,578,97
45.2,152,42,48,191,44,53,180,11,524,97
45.25,152,42,48,186,43,51,180,12,400,88
45.3,153,42,48,181,43,50,180,12,324,82
45.35,153,42,48,175,42,48,180,15,270,78
45.4,153,42,49,164,41,45,177,16,195,72
45.45,153,42,49,156,41,42,172,17,163,66
45.5,153,42,49,147,40,40,140,15,141,64
45.55,153,42,49,146,40,40,103,14,137,61
45.6,153,42,49,142,39,38,64,13,128,61
45.65,153,42,49,146,40,40,40,10,137,60
45.7,154,42,50,146,40,40,33,11,136,59
45.75,154,42,50,147,40,40,26,10,138,59
45.8,154,42,50,156,41,43,26,9,159,62
45.85,154,42,50,154,41,42,25,9,155,63
45.9,154,42,49,165,42,47,24,9,193,65
45.95,154,42,49,168,42,47,16,7,209,68
46,155,42,49,177,43,51,19,8,264,71
46.05,155,42,47,181,43,51,18,6,300,78
46.1,155,42,47,186,44,53,19,6,370,85
46.15,156,42,46,192,44,55,20,5,471,105
46.2,155,42,46,194,45,56,20,4,542,107
46.25,156,41,46,199,45,58,23,4,758,130
46.3,156,42,46,200,45,57,30,4,800,132
46.35,156,42,46,200,45,57,38,4,800,133
46.4,156,41,46,200,45,57,56,4,797,131
46.45,157,42,46,201,45,57,77,4,800,140
46.5,157,42,46,201,45,57,112,4,800,140
46.55,158,42,47,201,45,57,154,8,752,142
46.6,158,42,47,200,45,57,180,8,710,133
46.65,158,42,47,198,45,56,180,8,593,127
46.7,158,42,47,199,45,56,179,8,603,134
46.75,158,42,47,197,45,55,180,9,522,128
46.8,158,42,47,197,45,55,175,10,519,130
46.85,158,42,47,194,44,54,180,11,445,118
46.9,158,42,47,191,44,54,179,9,378,112
46.95,158,42,47,188,44,52,178,9,336,104
47,159,42,47,176,43,49,179,9,234,90
47.05,159,42,47,166,42,45,172,9,184,73
47.1,159,42,47,154,40,41,153,8,148,68
47.15,159,42,48,157,41,42,118,8,155,67
47.2,159,42,48,152,40,41,85,8,145,64
47.25,160,42,48,155,40,42,59,8,151,65
47.3,159,42,48,160,41,43,39,6,166,65
47.35,159,42,47,160,41,44,30,5,164,64
47.4,159,42,47,171,42,46,23,5,203,65
47.45,159,42,47,173,42,47,19,5,217,65
47.5,160,41,45,183,43,50,16,3,275,68
47.55,159,41,45,184,43,50,21,2,291,68
47.6,159,41,45,192,44,52,21,2,370,70
47.65,160,41,45,195,44,53,26,2,424,72
47.7,160,41,45,199,44,55,32,2,526,80
47.75,160,41,45,203,45,55,39,2,638,83
47.8,160,41,45,203,45,56,53,3,669,87
47.85,161,41,45,206,45,56,90,4,768,94
47.9,161,41,46,203,45,56,133,11,660,91
47.95,161,41,46,201,45,55,180,13,560,91
48,161,41,46,195,44,54,180,14,421,87
48.05,161,41,46,192,44,53,180,13,365,85
48.1,162,41,46,185,43,51,180,13,282,80
48.15,162,41,46,178,43,49,174,12,235,78
48.2,162,41,46,171,42,46,166,11,198,73
48.25,162,41,46,163,41,44,142,11,171,71
48.3,162,41,46,164,41,44,112,11,170,72
48.35,162,41,46,158,40,42,76,10,153,72
48.4,163,41,46,161,41,43,57,9,164,76
48.45,162,42,47,162,41,43,45,8,166,72
48.5,163,42,47,165,41,44,35,7,173,72
48.55,163,42,47,169,41,45,33,5,190,72
48.6,163,42,47,172,41,46,31,5,199,71
48.65,164,42,47,177,42,47,29,5,222,72
48.7,164,42,47,178,42,47,33,6,224,71
48.75,164,42,47,186,42,49,31,6,273,72
48.8,164,42,47,188,43,50,36,7,293,71
48.85,165,42,47,193,43,52,36,7,350,75
48.9,165,42,47,193,43,51,49,7,343,74
48.95,165,42,48,197,43,53,54,10,396,80
49,165,42,47,198,43,53,63,9,410,90
49.05,165,42,47,199,44,54,81,10,431,94
49.1,166,42,48,199,44,53,100,11,426,92
49.15,166,42,48,198,43,53,116,11,401,93
49.2,166,42,48,196,43,52,138,11,366,97
49.25,166,42,48,187,43,50,161,12,270,89
49.3,166,42,48,180,42,48,173,12,224,82
49.35,167,42,48,164,41,44,166,15,166,76
49.4,167,42,48,162,41,43,139,15,159,74
49.45,167,42,48,152,40,41,93,13,136,72
49.5,167,42,48,151,40,41,65,11,135,69
49.55,166,41,47,157,40,42,44,11,146,68
49.6,167,42,47,158,40,43,35,8,149,67
49.65,167,41,47,162,40,44,30,7,158,70
49.7,167,41,47,164,41,44,28,5,163,73
49.75,167,41,47,168,41,45,26,5,172,73
49.8,167,41,47,170,41,46,26,5,179,75
49.85,167,41,47,174,42,47,26,5,195,76
49.9,167,41,47,181,42,49,26,4,224,76
49.95,167,41,48,185,42,51,28,5,247,74
50,167,41,47,190,43,52,33,5,281,77
50.05,168,41,48,194,43,53,36,5,314,80
50.1,168,41,48,199,44,54,37,9,364,82
50.15,168,41,48,202,44,56,37,10,425,83
50.2,168,42,48,206,44,56,45,12,496,82
50.25,169,42,48,209,45,58,56,15,593,91
50.3,169,42,48,211,45,58,67,16,632,96
50.35,169,42,48,213,45,59,95,16,704,103
50.4,170,42,49,212,45,58,143,19,641,103
50.45,170,42,49,210,45,57,180,29,547,100
50.5,170,42,49,206,45,56,179,29,452,94
50.55,170,42,49,203,44,55,179,29,386,95
50.6,170,42,49,197,44,54,178,33,316,93
50.65,170,42,49,187,43,51,173,34,243,88
50.7,170,42,49,178,43,49,173,35,199,85
50.75,171,42,49,163,41,45,147,32,155,79
50.8,171,42,49,162,41,45,119,28,153,74
50.85,171,42,49,155,41,43,87,25,139,71
50.9,171,42,50,160,41,45,63,21,148,70
50.95,171,42,50,162,42,46,42,12,152,70
51,172,42,50,165,42,47,31,10,159,69
51.05,171,42,49,178,43,51,19,8,194,71
51.1,171,42,49,180,43,51,14,5,203,71
51.15,172,42,49,194,45,56,13,5,276,75
51.2,172,42,49,196,45,56,9,4,290,76
51.25,172,42,49,206,46,59,12,3,400,80
51.3,172,42,49,208,46,60,16,3,432,86
51.35,173,42,49,214,46,62,23,3,571,94
51.4,173,42,49,218,47,64,26,3,710,99
51.45,173,42,49,220,47,64,37,3,800,113
51.5,173,42,49,220,47,64,46,3,800,115
51.55,174,42,49,220,47,64,71,4,798,113
51.6,174,42,49,220,47,64,118,6,790,120
51.65,175,42,50,218,46,64,172,9,684,119
51.7,175,42,50,218,46,63,180,9,635,117
51.75,175,42,50,215,46,63,180,10,531,118
51.8,175,42,50,211,46,61,177,10,437,117
51.85,175,42,50,206,46,60,179,10,362,111
51.9,175,42,50,199,45,57,174,11,291,101
51.95,175,42,50,190,44,55,178,14,234,91
52,175,42,50,178,43,51,164,14,184,84
52.05,175,42,50,172,42,49,150,12,168,80
52.1,175,42,50,167,42,47,120,11,154,78
52.15,176,42,50,163,41,46,90,8,147,74
52.2,176,42,49,163,41,46,60,7,147,74
52.25,176,42,49,165,42,47,45,6,151,72
52.3,176,42,50,167,42,48,39,6,154,69
52.35,177,42,49,173,42,50,27,4,169,69
52.4,177,42,49,172,42,49,24,3,165,70
52.45,176,42,49,180,43,52,20,2,190,75
52.5,176,42,49,182,43,52,20,3,197,75
52.55,177,42,49,190,44,54,20,4,227,77
52.6,177,42,49,196,44,56,17,4,259,81
52.65,177,42,50,202,45,58,17,5,304,86
52.7,177,42,50,208,45,61,21,5,362,90
52.75,177,42,50,212,46,62,28,5,405,92
52.8,177,42,50,216,46,63,39,6,489,101
52.85,178,42,50,219,47,64,51,6,532,104
52.9,179,42,51,221,47,64,67,7,603,112
52.95,179,42,51,221,47,64,86,8,605,114
53,179,42,51,222,46,64,115,8,630,117
53.05,180,42,51,220,46,63,155,9,569,116
53.1,180,42,51,217,46,62,180,10,488,105
53.15,180,42,51,213,45,60,180,11,402,112
53.2,180,42,51,204,45,58,180,13,302,98
53.25,180,42,51,190,43,53,178,15,221,87
53.3,180,42,52,178,43,50,165,16,177,82
53.35,180,42,52,176,42,50,131,17,173,80
53.4,180,42,51,171,42,48,96,14,160,75
53.45,180,42,52,169,41,47,69,10,155,74
53.5,180,42,52,173,42,48,46,9,165,73
53.55,180,42,52,177,42,49,30,8,173,73
53.6,180,42,52,184,42,52,26,9,196,73
53.65,180,42,52,186,43,51,27,11,201,73
53.7,180,42,52,193,43,54,30,13,226,75
53.75,180,42,52,198,44,54,31,12,248,74
53.8,180,43,53,203,44,56,34,12,279,74
53.85,181,42,53,207,44,57,33,12,311,78
53.9,181,42,53,212,45,59,37,11,354,81
53.95,181,43,53,216,45,61,42,11,413,85
54,182,43,54,218,45,60,52,11,434,82
54.05,182,43,53,221,45,62,67,10,497,88
54.1,183,43,54,221,45,61,86,10,481,87
54.15,183,43,55,221,45,62,116,10,490,83
54.2,184,43,55,216,45,60,148,12,392,82
54.25,184,43,55,207,44,57,180,13,300,82
54.3,184,43,55,191,43,53,180,13,212,77
54.35,184,43,55,184,42,51,156,13,185,76
54.4,183,43,54,175,42,49,124,14,163,77
54.45,183,43,55,169,41,46,89,13,151,76
54.5,183,43,54,172,42,48,57,11,156,78
54.55,183,42,53,173,42,48,39,8,158,77
54.6,182,42,52,180,42,51,34,8,174,76
54.65,183,42,52,181,42,51,29,7,176,75
54.7,183,42,52,188,43,53,28,6,198,77
54.75,184,43,53,190,43,54,31,6,204,76
54.8,184,43,54,194,43,54,29,6,218,76
54.85,185,43,54,200,44,57,37,6,244,74
54.9,185,43,54,200,44,56,37,6,242,74
54.95,186,43,55,208,45,60,39,6,286,75
55,185,43,54,207,45,59,45,7,283,77
55.05,185,43,54,214,45,61,52,7,337,80
55.1,185,43,54,217,46,62,47,8,374,81
55.15,186,43,55,222,46,64,49,8,437,83
55.2,186,43,55,225,46,65,58,8,479,92
55.25,187,43,55,228,46,65,68,7,530,97
55.3,187,43,56,229,47,66,98,11,548,106
55.35,187,43,56,226,46,65,124,10,493,102
55.4,188,44,56,223,46,64,163,15,426,110
55.45,188,44,57,212,45,60,180,18,311,98
55.5,188,44,57,209,45,59,177,22,287,96
55.55,188,44,57,197,44,55,162,23,221,91
55.6,189,44,57,190,43,53,141,22,195,83
55.65,188,44,57,179,42,50,117,21,167,79
55.7,188,44,57,174,42,48,97,20,156,77
55.75,189,44,57,170,41,47,64,15,149,76
55.8,189,44,57,171,41,47,43,9,150,74
55.85,188,44,57,176,42,49,30,8,159,74
55.9,190,45,59,183,42,51,23,5,176,74
55.95,190,45,59,192,43,54,17,4,200,75
56,191,44,59,196,43,55,12,3,214,76
56.05,191,44,59,207,44,58,14,4,266,80
56.1,190,44,59,211,45,60,14,4,293,79
56.15,191,44,59,220,45,62,17,5,369,82
56.2,190,44,59,224,46,64,25,5,408,85
56.25,190,44,59,229,46,65,30,6,479,94
56.3,190,44,59,233,47,67,39,6,573,102
56.35,190,44,58,234,47,67,59,6,598,108
56.4,190,44,58,237,47,68,83,8,701,144
56.45,190,44,58,236,47,68,115,8,647,148
56.5,190,44,58,236,47,67,158,10,641,155
56.55,191,44,58,228,46,65,180,10,458,132
56.6,191,44,58,223,46,63,180,10,379,127
56.65,191,44,59,209,45,59,180,12,267,103
56.7,191,44,59,199,44,55,177,14,217,92
56.75,191,44,59,183,43,51,167,14,172,86
56.8,191,44,59,178,42,49,120,14,160,84
56.85,191,44,59,173,42,48,87,11,150,84
56.9,192,44,59,174,42,49,56,11,153,85
56.95,192,45,60,182,43,51,30,10,168,86
57,191,45,59,185,43,53,24,9,176,86
57.05,192,44,59,195,44,56,20,6,204,88
57.1,192,44,58,202,44,58,16,4,231,88
57.15,192,45,58,211,45,61,16,4,271,94
57.2,192,45,58,218,46,63,15,4,318,95
57.25,193,45,58,222,46,64,20,6,350,96
57.3,194,45,59,228,47,66,27,9,421,103
57.35,194,45,59,231,47,67,31,9,463,102
57.4,194,45,59,236,47,69,40,9,569,110
57.45,194,45,59,239,48,70,55,9,640,112
57.5,195,45,60,241,48,71,79,11,720,125
57.55,195,45,60,241,48,71,115,14,704,119
57.6,195,45,61,240,48,69,164,19,646,119
57.65,195,45,61,235,47,68,180,20,521,115
57.7,196,45,61,231,47,66,179,21,440,111
57.75,196,45,61,225,46,65,180,21,371,109
57.8,196,45,61,215,46,62,168,21,286,99
57.85,196,45,61,212,45,60,173,20,265,98
57.9,196,45,61,195,44,55,174,21,197,89
57.95,196,45,61,189,43,53,149,19,181,84
58,196,45,61,183,43,51,113,17,166,85
58.05,196,45,61,186,43,51,84,16,171,85
58.1,196,45,61,188,43,52,56,12,177,82
58.15,195,45,60,192,44,53,39,11,186,84
